price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,log_distance
60000,5.0,35.0,0.9375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.2304372380366257
60000,14.0,20.0,0.6190476190476191,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.350135808084658
60000,3.0,26.0,0.3333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.7765935573135265
60000,6.0,20.0,0.282051282051282,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.621004554995005
60000,15.0,27.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.3844482958101305
60000,12.0,36.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.196371657348562
60000,12.0,19.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.9198365766611254
60000,10.0,39.0,0.28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6289158467933826
60000,7.0,37.0,0.2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.585917409153481
60000,6.0,38.0,0.4166666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.867133175187848
60000,4.0,46.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.621004554995005
60000,4.0,45.0,0.2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.1943737522207765
60000,6.0,39.0,0.8571428571428571,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2.7386789511231084
60000,3.0,52.2,0.25,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.8359542838056817
60000,5.0,32.0,0.1428571428571428,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.596733711105817
60000,16.0,17.5,0.2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.2916739684248684
60000,15.0,24.2,0.3809523809523809,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.196371657348562
60000,5.0,33.4,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.596733711105817
60000,10.0,24.0,0.2727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.319695492643882
60000,17.0,22.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.001561639318807
60000,20.0,49.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.3487865887645505
60000,17.0,12.0,0.5555555555555556,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2.585054614142134
60000,5.0,59.6,0.8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.2232075474310924
60000,12.0,25.0,0.0625,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
60000,7.0,15.0,0.0769230769230769,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.7765935573135265
60000,15.0,41.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.6978457020526032
60000,7.0,44.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.6634628457176075
60000,4.0,39.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.563604316748716
60000,7.0,25.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.2899151496705055
60000,8.0,45.0,0.4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.1566146054799566
60000,19.0,30.7,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.2916739684248684
60000,6.0,24.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.1415583267450655
60000,6.0,23.0,0.4848484848484848,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
60000,6.0,23.0,0.2692307692307692,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3882932584472103
60000,8.0,33.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.9855222617009468
60000,11.0,56.0,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.585054614142134
60000,7.0,17.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.9613596341410668
60000,2.0,38.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
60000,11.0,45.0,0.8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2.687467857310322
60000,1.0,38.1,0.6470588235294118,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
60000,5.0,25.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.16477739068659
60000,11.0,37.4,0.6875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.6634628457176075
60000,16.0,40.0,0.238095238095238,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.2884981651672494
60000,5.0,52.5,0.2666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.896852474359139
60000,4.0,37.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.444444869091684
60000,5.0,40.0,0.7857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.977642344384362
60000,5.0,38.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.3487865887645505
60000,4.0,21.0,0.6666666666666666,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.585054614142134
60000,5.0,37.5,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
60000,5.0,44.4,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6149646279260073
60000,7.0,46.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.7386789511231084
60000,6.0,34.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.438463711524543
60000,3.0,38.5,0.2727272727272727,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.7386789511231084
60000,7.0,41.0,0.6086956521739131,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.9179852805670192
60000,7.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.4521769266549103
60000,7.0,19.0,0.4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.001561639318807
60000,5.0,35.0,0.8666666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5064225588908844
60000,6.0,51.0,0.8125,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2.7386789511231084
60000,4.0,25.0,0.7333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.0589183261334036
60000,11.0,38.0,0.7727272727272727,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.001561639318807
60000,10.0,52.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.5879786514101606
60000,4.0,37.0,0.1176470588235294,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.3882932584472103
60000,15.0,38.0,0.0869565217391304,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.899823112021186
60000,4.0,60.0,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
60000,4.0,38.0,0.7647058823529411,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.7717350556307188
60000,17.0,30.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.2686522099318234
60000,5.0,37.5,0.5714285714285714,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.5064225588908844
60000,19.0,55.0,0.4444444444444444,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.3487865887645505
60000,10.0,38.0,0.8823529411764706,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0279583657284537
60000,5.0,39.5,0.2222222222222222,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.0126869001779033
60000,5.0,45.6,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.896852474359139
60000,4.0,45.0,0.0833333333333333,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.518172453806946
60000,2.0,40.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.9198365766611254
60000,8.0,67.0,0.5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2.928252454516363
60000,12.0,38.1,0.3529411764705882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.906735308923041
60000,8.0,40.0,0.3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.921453917126181
60000,21.0,25.0,0.1176470588235294,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.2686522099318234
60000,23.0,20.3,0.4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
60000,6.0,32.5,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.823251108963383
60000,5.0,33.7,0.9411764705882352,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.2232075474310924
60000,4.0,20.2,0.7575757575757576,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
60000,15.0,52.0,0.625,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.4744514868990595
60000,6.0,38.2,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.5064225588908844
60000,5.0,42.0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.621004554995005
60000,9.0,45.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.0427834584251934
60000,7.0,40.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.7217755568467665
60000,21.0,37.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.5739625470965914
60000,11.0,40.9,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.2556407035656045
60000,16.0,45.0,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.4481213553953522
60000,5.0,28.0,0.2222222222222222,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.7717350556307188
60000,6.0,34.4,0.2666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.5125469868073584
60000,6.0,47.0,0.75,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.823251108963383
60000,6.0,34.0,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.495284054860621
60000,8.0,45.0,0.2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.2838008910480556
60000,13.0,35.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.9198365766611254
60000,8.0,38.0,0.5882352941176471,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0032921729383393
60000,3.0,38.0,0.7272727272727273,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.7386789511231084
61000,8.0,54.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.319695492643882
62000,5.0,42.3,0.3529411764705882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7011538751572743
62000,5.0,44.0,0.7777777777777778,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.3319277690185944
62000,13.0,35.0,0.6060606060606061,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
62000,4.0,29.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.906735308923041
62000,11.0,20.0,0.3333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.196371657348562
62000,6.0,46.7,0.0833333333333333,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.640660143588216
61000,6.0,52.0,0.8333333333333334,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5588177847536464
60000,7.0,54.0,0.2857142857142857,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.867133175187848
60000,10.0,65.0,0.9444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.315543622065185
60000,5.0,35.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.16477739068659
60000,9.0,40.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.5391112416063333
60000,12.0,20.3,0.1818181818181818,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.9198365766611254
60000,4.0,38.2,0.8636363636363636,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.9724386508746818
60000,7.0,37.8,0.3529411764705882,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.49583926979502
60000,6.0,30.7,0.7333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.02999423998132
60000,5.0,43.6,0.4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.429919574575866
60000,9.0,43.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.896852474359139
60000,5.0,42.0,0.1481481481481481,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0032921729383393
62000,4.0,43.0,0.8571428571428571,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.7466827605960122
63000,23.0,32.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.4521769266549103
63000,10.0,47.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.9179852805670192
63000,6.0,42.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.29521873384218
63000,5.0,32.7,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.6149646279260073
63000,6.0,40.0,0.88,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
63000,11.0,38.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.7761619375474431
63000,6.0,25.0,0.4166666666666667,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.001561639318807
64000,5.0,44.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.687467857310322
64000,12.0,40.0,0.8333333333333334,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.977372672394821
63000,5.0,40.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.0279583657284537
63000,10.0,18.5,0.6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.438463711524543
63000,3.0,20.0,0.4761904761904761,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2686522099318234
63000,7.0,41.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.4521769266549103
63000,4.0,45.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.7513055619566784
63000,6.0,21.0,0.3076923076923077,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2183825192034208
63000,5.0,25.0,0.2068965517241379,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.16477739068659
63000,5.0,44.3,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.5588177847536464
63000,4.0,16.2,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.9613596341410668
63000,12.0,19.8,0.2307692307692307,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
63000,4.0,24.1,0.78125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
63000,6.0,31.8,0.4848484848484848,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.585054614142134
62500,12.0,25.4,0.7575757575757576,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.9198365766611254
62000,7.0,38.0,0.52,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2.2304372380366257
64000,7.0,22.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.585054614142134
64900,2.0,20.0,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.1415583267450655
64999,6.0,41.0,0.52,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.9179852805670192
64500,11.0,37.0,0.4375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2.4744514868990595
65000,9.0,44.3,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.7968688416175893
65000,5.0,20.0,0.8148148148148148,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.621004554995005
65000,7.0,45.0,0.125,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.29521873384218
65000,7.0,45.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.692177601875485
65000,10.0,33.0,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.319695492643882
65000,4.0,25.7,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.5122968983492995
65000,6.0,25.0,0.5833333333333334,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.001561639318807
65000,7.0,25.0,0.5,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.2444230135697425
65000,16.0,42.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5064225588908844
65000,5.0,22.0,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3882932584472103
65000,5.0,40.0,0.875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0999786275606773
65000,14.0,36.0,0.3181818181818182,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.001561639318807
65000,9.0,32.0,0.7,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.6978457020526032
65000,23.0,57.0,0.0869565217391304,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.194882125758077
65000,4.0,63.0,0.6428571428571429,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.5773409009391592
65000,4.0,40.0,0.6428571428571429,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.977372672394821
64500,6.0,23.0,0.2075471698113207,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3882932584472103
64999,4.0,50.0,0.48,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.823251108963383
64999,12.0,27.0,0.3928571428571428,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
64000,5.0,31.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.194882125758077
65000,8.0,27.0,0.6428571428571429,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.3345615745425725
65000,5.0,51.0,0.1764705882352941,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.71127454833127
65000,4.0,40.0,0.6956521739130435,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.9179852805670192
65000,9.0,67.0,0.3125,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.315543622065185
65000,5.0,45.0,0.5384615384615384,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.1570812224258193
65000,8.0,27.0,0.125,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.2444230135697425
65000,4.0,32.0,0.6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.449005821528548
65000,9.0,23.2,0.56,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5326090540496504
65000,8.0,30.0,0.84,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5785146025168886
65000,8.0,39.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.5617416528767465
65000,12.0,58.0,0.8333333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.680585211584319
65000,6.0,40.6,0.0416666666666666,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7513055619566784
65000,11.0,35.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.2686522099318234
65000,8.0,39.2,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.2686522099318234
65000,24.0,35.0,0.21875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.4521769266549103
65000,5.0,34.1,0.5625,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0402807215503664
65000,4.0,39.0,0.3125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.8066961779577575
65500,2.0,40.0,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.2838008910480556
65000,12.0,26.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.1943737522207765
