price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,distance
55000,6.0,42.9,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.712662181211511
55000,15.0,16.0,0.8,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,11.524150410724555
55000,6.0,30.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.712662181211511
55000,15.0,32.0,0.6153846153846154,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29.349011806618755
55000,11.0,33.0,0.8,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11.524150410724555
55000,1.0,38.0,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.50396957274837
55000,10.0,20.0,0.696969696969697,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.50396957274837
55000,3.0,18.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.400604154065219
55000,16.0,39.5,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,52.80408830728445
55000,6.0,65.0,0.4117647058823529,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
55000,4.0,58.4,0.7647058823529411,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
55000,5.0,31.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,17.458016443541183
55000,13.0,41.0,0.9565217391304348,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14.763790599357968
55000,6.0,31.9,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.289857413559488
55000,5.0,42.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15.20729971297864
55000,2.0,32.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.576831559405864
55000,4.0,20.0,0.2777777777777778,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.188184604251307
55000,7.0,20.0,0.7058823529411765,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.613601178662336
55000,7.0,35.0,0.1111111111111111,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8.641832070030217
55000,6.0,54.0,0.7857142857142857,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,15.048443265420527
55000,12.0,38.0,0.1111111111111111,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.1924502228404
55000,8.0,31.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.641832070030217
55000,6.0,37.0,0.2142857142857142,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,12.58630167675604
55000,10.0,23.0,0.48,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.858736760589426
55000,5.0,42.0,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10.472854132794726
55000,11.0,58.0,0.625,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,68.99389815708933
55000,9.0,24.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7.400604154065219
55000,8.0,44.3,0.9166666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.694931690226603
55000,3.0,44.0,0.0454545454545454,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17.046659892505946
55000,6.0,44.3,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.749528807707058
55000,7.0,35.7,0.9333333333333332,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,21.12028996462788
55000,6.0,29.0,0.4375,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.81609924880014
55000,5.0,43.0,0.782608695652174,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
55000,4.0,20.0,0.2058823529411764,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.264013472904164
55000,6.0,36.0,0.4285714285714285,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,22.197476862144548
55000,3.0,44.7,0.1666666666666666,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,18.29696700945212
55000,6.0,37.8,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.983315588738822
55000,4.0,37.0,0.7777777777777778,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.549824801074596
55000,3.0,19.6,0.4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,21.16313904294096
55000,14.0,35.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,23.5018989066951
55000,7.0,40.0,0.64,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,37.660188523928376
55000,4.0,54.0,0.2352941176470588,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.568264561609062
55000,7.0,20.0,0.6060606060606061,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
55000,21.0,22.0,0.2727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.188184604251307
55000,10.0,42.0,0.25,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,12.260988543825173
55000,5.0,42.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20.65501951649996
55000,5.0,42.0,0.3928571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.275462535946025
55000,19.0,43.0,0.5714285714285714,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11.820644703250007
55000,5.0,18.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.177549715766023
55000,4.0,34.0,0.125,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18.17093086591389
55000,3.0,43.5,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.357968573827534
55000,6.0,46.0,0.5555555555555556,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,24.44367906010861
55000,5.0,29.0,0.7727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.7466472849559
55000,7.0,40.0,0.8235294117647058,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,19.641454228071865
55000,9.0,53.2,0.3529411764705882,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,37.660188523928376
55000,5.0,28.0,0.7894736842105263,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.81609924880014
55000,5.0,35.0,0.1111111111111111,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,26.983315588738822
55000,4.0,16.0,0.2857142857142857,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,10.472854132794726
56000,18.0,40.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.97781746726349
56000,14.0,39.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29.349011806618755
57000,7.0,20.0,0.0869565217391304,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.666363801341392
57000,22.0,41.0,0.7894736842105263,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12.333225717738785
57000,5.0,45.0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17.586528365784165
57000,6.0,20.0,0.0909090909090909,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.264013472904164
57000,8.0,34.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,16.39323650635747
57000,16.0,35.3,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.853073326873588
57000,16.0,42.0,0.6875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,31.4412698191543
56000,16.0,38.7,0.7272727272727273,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,14.593631159420577
56000,6.0,40.0,0.2941176470588235,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24.0037134080998
56000,15.0,16.0,1.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.907140879036312
56000,4.0,15.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12.333225717738785
56000,5.0,24.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.983315588738822
56000,6.0,35.0,0.1666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,26.983315588738822
56000,5.0,40.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.749528807707058
55000,4.0,39.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15.590827500596085
55000,6.0,20.0,0.5263157894736842,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
55000,5.0,41.0,0.7,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.90969106811716
55000,8.0,47.0,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,19.641454228071865
57000,5.0,36.4,0.3043478260869565,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12.958366649840224
57500,11.0,31.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6.819843856562721
57000,4.0,47.3,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.29696700945212
58000,4.0,40.0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12.920533431289195
58000,6.0,43.0,0.8181818181818182,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,26.983315588738822
58000,5.0,48.0,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,16.442518746038594
58000,5.0,40.0,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15.20729971297864
58000,4.0,38.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17.046659892505946
58000,6.0,40.0,0.4666666666666667,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.5018989066951
58000,5.0,42.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12.333225717738785
58000,4.0,53.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,16.555132555729443
58000,6.0,38.0,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7.913648721631585
58000,4.0,40.0,0.32,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.17257621011412
58000,10.0,20.0,0.7,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11.455428374826226
58000,8.0,40.0,0.96,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.29696700945212
58000,16.0,34.0,0.4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8.974379111649188
58000,10.0,20.0,0.5555555555555556,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11.455428374826226
58000,11.0,39.0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17.046659892505946
58000,8.0,34.1,0.52,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.50396957274837
57000,4.0,43.9,0.7777777777777778,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.20729971297864
57000,8.0,40.0,0.88,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
57000,3.0,40.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20.681646870850216
57000,12.0,32.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5.701225782397555
57000,12.0,42.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.400604154065219
57000,5.0,28.0,0.56,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13.81609924880014
58000,4.0,35.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.749528807707058
59000,4.0,25.3,0.1515151515151515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.749528807707058
59000,12.0,40.0,0.64,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12.260988543825173
59000,5.0,31.7,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.712662181211511
59000,11.0,40.0,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.223738902486255
60000,4.0,40.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.405903571712942
60000,7.0,18.3,0.6,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.512692855165648
60000,13.0,25.6,0.7575757575757576,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
60000,14.0,18.0,0.8,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.907140879036312
60000,4.0,20.0,0.9545454545454546,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.858736760589426
60000,5.0,24.0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,13.177549715766023
60000,4.0,36.0,0.1666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.498299137982766
60000,7.0,23.2,0.6060606060606061,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
60000,18.0,54.0,0.4090909090909091,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.81609924880014
60000,5.0,39.0,0.1176470588235294,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18.17093086591389
60000,4.0,40.0,0.88,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
59999,2.0,28.0,0.72,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9.232955807379447
59000,8.0,30.0,0.6086956521739131,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.46836812335652
59000,15.0,35.7,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.29696700945212
59000,7.0,27.0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.512692855165648
59000,7.0,36.5,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14.46836812335652
59000,6.0,38.0,0.1875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10.297774140506904
59000,4.0,25.0,0.1515151515151515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,13.749528807707058
59000,6.0,20.0,0.6363636363636364,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13.264013472904164
58000,5.0,40.0,0.1818181818181818,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.117701099609524
58000,7.0,40.0,0.9411764705882352,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16.103935802171073
60000,4.0,20.0,0.9090909090909092,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12.131911193705118
60000,6.0,42.0,0.2222222222222222,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26.983315588738822
60000,6.0,38.0,0.375,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.896910987112951
60000,5.0,38.0,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,9.874099825003888
60000,5.0,35.0,0.9375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.303933223759357
60000,14.0,20.0,0.6190476190476191,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.48699384656988
60000,3.0,26.0,0.3333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.90969106811716
60000,6.0,20.0,0.282051282051282,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13.749528807707058
60000,15.0,27.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10.853073326873588
60000,12.0,36.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24.44367906010861
60000,12.0,19.0,0.0606060606060606,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6.819843856562721
60000,10.0,39.0,0.28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.858736760589426
60000,7.0,37.0,0.2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,13.275462535946025
60000,6.0,38.0,0.4166666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,17.586528365784165
60000,4.0,46.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13.749528807707058
60000,4.0,45.0,0.2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.974379111649188
60000,6.0,39.0,0.8571428571428571,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,15.46653953983512
60000,3.0,52.2,0.25,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17.046659892505946
60000,5.0,32.0,0.1428571428571428,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.41983331876094
60000,16.0,17.5,0.2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.638872818425967
60000,15.0,24.2,0.3809523809523809,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24.44367906010861
60000,5.0,33.4,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13.41983331876094
60000,10.0,24.0,0.2727272727272727,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.17257621011412
60000,5.0,59.6,0.8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,25.108527950859152
60000,12.0,25.0,0.0625,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
60000,7.0,15.0,0.0769230769230769,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.90969106811716
60000,15.0,41.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.4621675712744
60000,7.0,44.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,14.345880756735305
60000,4.0,39.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.982526224837194
60000,7.0,25.0,0.8888888888888888,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.874099825003888
60000,8.0,45.0,0.4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,8.641832070030217
60000,19.0,30.7,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3.638872818425967
60000,6.0,24.0,0.6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8.512692855165648
60000,6.0,23.0,0.4848484848484848,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
60000,6.0,23.0,0.2692307692307692,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.894883315726426
60000,8.0,33.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.679210768270556
60000,11.0,56.0,0.7777777777777778,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13.264013472904164
60000,7.0,17.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.108986117513717
60000,2.0,38.0,0.4117647058823529,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
60000,1.0,38.1,0.6470588235294118,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
60000,5.0,25.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.712662181211511
60000,11.0,37.4,0.6875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14.345880756735305
60000,16.0,40.0,0.238095238095238,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,9.860118286719189
60000,5.0,52.5,0.2666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.11703171139526
60000,4.0,37.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.524150410724555
60000,5.0,40.0,0.7857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,19.641454228071865
60000,5.0,38.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.472854132794726
60000,4.0,21.0,0.6666666666666666,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13.264013472904164
60000,5.0,37.5,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
60000,5.0,44.4,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.66673294865479
60000,7.0,46.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,15.46653953983512
60000,6.0,34.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11.455428374826226
60000,3.0,38.5,0.2727272727272727,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.46653953983512
60000,7.0,41.0,0.6086956521739131,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,18.50396957274837
60000,7.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11.613601178662336
60000,7.0,19.0,0.4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7.400604154065219
